ID,Location,Date,Time,Replicate,Collecter,Type,Comment,"This cell checks to make sure the ID and the Sample Name match - If its blank, its good!",Analyzed on Machine,Sample Name,Processed Delta 2H,Processed Delta 2H StDev,Processed Delta 18O,Processed Delta 18O StDev,Processed Delta 17O,Processed Delta 17O StDev,Comments,,
107,Woodside,8/12/2021,11:59:00 PM,2,CDG,Precipitation,,,11/29/2022,107,-1.30E+01,1.15E+00,-2.60E+00,1.26E-01,-1.31E+00,9.77E-02,"Linear Spline Fit , 1 avol, and 3 2Hck",,
106,Woodside,8/12/2021,11:59:00 PM,1,CDG,Precipitation,,,11/29/2022,106,-1.19E+01,1.15E+00,-2.50E+00,1.69E-01,-1.25E+00,1.12E-01,"Linear Spline Fit , 1 desnity, 1 pressure, and 2Hck",,
109,Woodside,8/23/2021,11:59:00 PM,2,CDG,Precipitation,,,11/29/2022,109,-4.28E+01,4.50E-01,-6.38E+00,6.82E-02,-3.34E+00,2.11E-02,Linear Spline Fit,,
111,Woodside,9/1/2021,11:59:00 PM,2,CDG,Precipitation,,,12/13/2022,111,-78.358994,3.12E-01,-11.907383,3.76E-02,-6.21E+00,1.45E-02,Block Standardization,,
110,Woodside,9/1/2021,11:59:00 PM,1,CDG,Precipitation,,,12/13/2022,110,-34.125647,1.04E+00,-10.089555,1.25E-01,-5.25E+00,4.44E-02,"Block Standardization (due to too few measurements for spline fitting), 2Hck",,
114,Woodside,9/9/2021,11:59:00 PM,2,CDG,Precipitation,,,12/13/2022,114,-16.806142,1.81E+00,-4.183577,2.02E-01,-2.46E+00,8.77E-02,"Block Standardization, 2Hck",,
113,Woodside,9/15/2021,11:59:00 PM,1,CDG,Precipitation,,,12/13/2022,113,-16.643175,9.71E-01,-4.153901,1.10E-01,-2.33E+00,2.91E-02,"Block Standardization, 2Hck",,
783,Woodside,12/9/2021,-,1,CDG,Snow,,,4/23/2024,783,-135.622661,1.68E-01,-19.511518,5.07E-02,-10.719303,5.86E-02,,,
620,Woodside,12/19/2021,8:00:00 AM,1,CDG,Precipitation,12/18/21 -> 12/19/21,,2/13/2024,620,-16.555343,4.80E-01,-8.070483,6.63E-02,-3.888341,2.29E-02,,,
621,Woodside,12/21/2021,-,1,CDG,Precipitation,,,2/13/2024,621,-12.239956,1.66E-01,-5.902082,3.94E-02,-2.686865,6.11E-02,,,
784,Woodside,12/24/2021,-,1,CDG,Snow,,,4/23/2024,784,-94.709329,4.28E-01,-14.368253,8.02E-02,-7.69497,8.01E-02,fvol,,
623,Woodside,1/1/2022,9:00:00 PM,1,CDG,Precipitation,,,2/13/2024,623,-35.373339,7.68E-01,-7.192223,1.07E-01,-4.183484,7.34E-02,,,
624,Woodside,2/2/2022,11:00:00 PM,1,CDG,Snow,1/29/22 -> 2/2/22,,2/13/2024,624,-163.986415,4.20E-01,-31.518613,4.16E-02,-20.250813,3.81E-02,,,
361,Woodside,2/25/2022,11:50:00 PM,2,CDG,Snow,,,11/27/2023,361,-84.960224,1.68E-01,-13.501953,5.57E-02,-7.20E+00,8.38E-02,,,
360,Woodside,2/25/2022,11:50:00 PM,1,CDG,Snow,,,11/27/2023,360,-31.292474,3.58E-01,-11.746286,1.44E-01,-6.17E+00,6.48E-02,4 intf,,
362,Woodside,3/7/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,362,-22.417979,2.10E-01,-3.73669,6.22E-02,-1.93E+00,4.46E-02,,,
785,Woodside,3/9/2022,-,1,CDG,Snow,,,4/23/2024,785,-98.297766,3.40E-01,-14.181015,1.04E-01,-7.57735,5.83E-02,,,
363,Woodside,3/24/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,363,-24.548388,4.88E-01,-5.360428,3.61E-02,-2.80E+00,1.46E-02,,,
364,Woodside,3/26/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,364,-77.733511,4.06E-01,-12.17886,1.11E-01,-6.33E+00,8.98E-02,1 fvol,,
365,Woodside,3/31/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,365,-23.025958,2.24E-01,-6.132972,1.16E-01,-3.09E+00,3.80E-02,,,
366,Woodside,4/8/2022,10:00:00 AM,1,CDG,Precipitation,,,3/13/2024,366,-103.924993,2.97E-01,-9.285416,4.63E-02,-4.57E+00,2.20E-02,,,
367,Woodside,4/9/2022,4:00:00 PM,1,CDG,Precipitation,,,3/13/2024,367,-347.258492,1.03E+00,-11.830468,9.66E-02,-5.31E+00,3.17E-02,4 2Hck,,
368,Woodside,4/10/2022,10:00:00 AM,1,CDG,Precipitation,,,3/13/2024,368,-145.266245,4.79E-01,-6.937965,6.72E-02,-3.87E+00,2.63E-02,,,
369,Woodside,4/19/2022,10:00:00 AM,1,CDG,Precipitation,,,11/27/2023,369,-18.533214,5.90E-01,-9.073461,8.99E-02,-4.45E+00,2.26E-02,,,
370,Woodside,5/4/2022,11:59:00 PM,1,CDG,Precipitation,,,3/13/2024,370,-119.56066,4.01E-01,-10.950444,4.40E-02,-5.09E+00,5.22E-02,,,
371,Woodside,5/5/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,371,-8.068367,9.64E-01,-4.350666,1.21E-01,-2.00E+00,4.80E-02,4 2Hck,,
373,Woodside,5/19/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,373,-6.963404,1.92E-01,-3.963759,2.96E-02,-2.18E+00,4.48E-02,,,
374,Woodside,5/28/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,374,-53.297312,4.91E-01,-8.840048,4.75E-02,-4.79E+00,4.01E-02,,,
375,Woodside,6/9/2022,5:00:00 PM,1,CDG,Precipitation,,,11/27/2023,375,-38.666075,2.43E-01,-5.716889,1.93E-02,-3.12E+00,5.21E-02,,,
376,Woodside,6/27/2022,10:00:00 PM,1,CDG,Precipitation,,,11/28/2023,376,-16.317912,1.94E-01,-3.333059,2.86E-02,-2.17E+00,4.90E-02,,,
377,Woodside,7/5/2022,11:59:00 PM,1,CDG,Precipitation,,,3/13/2024,377,-104.778097,5.72E-01,-11.138326,1.12E-01,-5.13E+00,6.79E-02,,,
357,Woodside,7/16/2022,12:00:00 PM,1,CDG,Precipitation,,,11/27/2023,357,-56.898797,6.39E-01,-8.076384,6.70E-02,-4.29E+00,3.91E-02,2 fvol,,
378,Woodside,7/18/2022,11:59:00 PM,1,CDG,Precipitation,,,11/28/2023,378,-9.788417,1.99E-01,-3.099082,3.24E-02,-2.05E+00,3.55E-02,,,
379,Woodside,8/22/2022,12:00:00 PM,1,CDG,Precipitation,,,11/28/2023,379,-21.982445,6.84E-01,-5.058929,4.54E-02,-3.02E+00,4.13E-02,,,
380,Woodside,8/23/2022,11:59:00 PM,1,CDG,Precipitation,,,3/13/2024,380,-161.05506,6.81E-01,-8.603101,8.90E-02,-4.81E+00,2.66E-02,,,
358,Woodside,8/26/2022,11:59:00 PM,1,CDG,Precipitation,,,11/27/2023,358,-1.915693,3.33E-01,-4.483017,4.47E-02,-2.29E+00,1.64E-02,1 fvol,,
359,Woodside,9/5/2022,11:59:00 PM,1,CDG,Precipitation,9/5/22 -> 9/6/22,,11/27/2023,359,-30.223957,3.52E-01,-8.620167,2.27E-01,-4.46E+00,1.02E-01,"3 18ck, 1 fvol",,
440,Woodside,10/24/2022,7:00:00 AM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,440,-9.708546,2.14E-01,-4.740296,7.22E-02,-2.87E+00,4.36E-02,,,
441,Woodside,10/28/2022,12:00:00 PM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,441,-38.090351,3.21E-01,-7.447181,4.12E-02,-4.22E+00,2.51E-02,,,
442,Woodside,11/12/2022,11:00:00 AM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,442,-5.756114,1.61E-01,-4.180639,5.35E-02,-2.62E+00,4.96E-02,,,
443,Woodside,11/27/2022,11:59:00 PM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,443,-55.424273,1.25E-01,-10.083953,6.00E-02,-5.48E+00,3.58E-02,,,
444,Woodside,11/30/2022,11:59:00 PM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,444,-55.463138,1.32E-01,-9.276394,5.30E-02,-5.13E+00,3.55E-02,,,
445,Woodside,12/3/2022,11:59:00 PM,1,CDG,Precipitation,Small glass mason jar,,11/30/2023,445,-7.008253,2.60E-01,-4.92184,1.43E-02,-2.95E+00,3.69E-02,,,
406,Woodside,12/7/2022,-,1,CDG,Precipitation,,,11/29/2023,406,-17.089639,0.00E+00,-5.348321,0.00E+00,-3.31E+00,0.00E+00,3 fvol,,
407,Woodside,12/7/2022,-,1,CDG,Precipitation,,,11/29/2023,407,-17.082675,4.00E-01,-5.325241,8.49E-02,-3.23E+00,3.79E-02,,,
786,Woodside,12/12/2022,10:00:00 AM,1,CDG,Snow,,,4/23/2024,786,-138.434569,9.76E-01,-19.70047,1.56E-01,-10.639532,9.15E-02,4 2Hck,,
787,Woodside,12/12/2022,10:00:00 AM,2,CDG,Snow,,,4/23/2024,787,-135.682147,9.89E-02,-18.917669,8.72E-02,-10.130007,5.70E-02,,,
422,Woodside,1/4/2023,11:59:00 PM,2,CDG,Precipitation,,,11/29/2023,422,-54.814848,4.38E-01,-8.352195,7.47E-02,-4.75E+00,3.08E-02,1 fvol,,
421,Woodside,1/4/2023,11:59:00 PM,1,CDG,Precipitation,,,11/29/2023,421,-53.542637,6.35E-02,-8.348776,4.94E-02,-4.67E+00,4.47E-02,2 fvol,,
424,Woodside,1/20/2023,11:59:00 PM,2,CDG,Precipitation,,,11/29/2023,424,-44.086379,5.05E-01,-8.032061,8.89E-02,-4.58E+00,2.98E-02,,,
423,Woodside,1/20/2023,11:59:00 PM,1,CDG,Precipitation,,,11/29/2023,423,-45.996435,1.78E-01,-7.823055,4.84E-02,-4.46E+00,5.41E-02,,,
425,Woodside,1/26/2023,11:59:00 PM,1,CDG,Precipitation,,,11/29/2023,425,-93.22027,1.72E-01,-14.036816,4.94E-02,-7.54E+00,6.33E-02,2 fvol,,
426,Woodside,1/26/2023,11:59:00 PM,2,CDG,Precipitation,,,11/29/2023,426,-90.631741,4.75E-01,-13.898334,1.48E-01,-7.41E+00,8.37E-02,1 fvol,,
628,Woodside,2/7/2023,-,1,CDG,Precipitation,,,2/13/2024,628,-3.365129,2.58E+00,-5.316575,2.39E-02,-3.415944,7.10E-02,4 2Hck,,
788,Woodside,2/21/2023,-,1,CDG,Snow,,,4/23/2024,788,-158.43625,8.42E-02,-22.267389,3.53E-02,-11.994913,2.71E-02,,,
789,Woodside,2/22/2023,-,1,CDG,Snow,,,4/23/2024,789,-35.728405,3.31E-01,-7.346608,1.47E-02,-3.651347,4.77E-02,,,
790,Woodside,2/25/2023,11:59:00 PM,1,CDG,Snow,,,5/23/2024,790,-44.483492,6.21E-01,-6.898252,4.72E-02,-3.661125,4.01E-02,Rerun based on house standards from 5/7/24,,
791,Woodside,2/28/2023,11:59:00 PM,1,CDG,Snow,,,4/23/2024,791,-63.905357,4.24E-01,-10.935411,5.54E-02,-5.704539,3.32E-02,,,
479,Woodside,3/4/2023,11:59:00 PM,2,CDG,Snow,,,12/4/2023,479,-30.341884,7.82E-01,-5.417991,1.47E-01,-2.817915,6.66E-02,,,
459,Woodside,3/4/2023,11:59:00 PM,1,CDG,Snow,,,12/1/2023,459,-31.868401,4.50E-01,-5.265578,3.17E-02,-3.28E+00,4.52E-02,,,
475,Woodside,3/23/2023,11:59:00 PM,1,CDG,Precipitation,,,12/1/2023,475,-22.260407,1.39E-01,-3.729237,3.85E-02,-2.30E+00,3.15E-02,,,
476,Woodside,3/25/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,476,-23.525926,3.14E-01,-3.623528,6.92E-02,-1.875012,2.69E-02,,,
477,Woodside,3/28/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,477,-30.66918,2.24E-01,-3.972734,1.23E-01,-2.04682,6.79E-02,,,
478,Woodside,3/28/2023,11:59:00 PM,2,CDG,Precipitation,,,12/4/2023,478,-25.813731,7.48E-01,-3.623528,1.19E-01,-1.911828,6.15E-02,,,
481,Woodside,4/1/2023,11:59:00 PM,2,CDG,Precipitation,,,2/22/2024,481,-6.202474,5.46E-01,-2.145388,3.58E-02,-1.211324,3.46E-02,4 fvol,,
482,Woodside,4/15/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,482,-24.733652,4.47E-01,-4.017341,4.55E-02,-2.035912,1.43E-02,,,
483,Woodside,4/17/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,483,-14.530171,5.21E-01,-3.132854,8.57E-02,-1.636388,9.05E-02,,,
497,Woodside,4/23/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,497,-15.037482,1.84E-01,-5.003786,4.34E-02,-2.587473,4.06E-02,,,
498,Woodside,4/23/2023,11:59:00 PM,2,CDG,Precipitation,,,12/4/2023,498,-14.682364,9.32E-01,-4.948984,1.50E-01,-2.557475,1.11E-01,4 2Hck,,
500,Woodside,4/29/2023,11:59:00 PM,1,CDG,Precipitation,,,2/1/2024,500,-45.985827,5.16E-01,-7.356049,6.24E-02,-4.253845,4.26E-02,1 fvol,,
499,Woodside,4/29/2023,11:59:00 PM,1,CDG,Precipitation,,,12/4/2023,499,-38.09882,8.83E-01,-7.085007,1.11E-01,-3.674233,9.06E-02,4 2Hck,,
501,Woodside,5/1/2023,11:59:00 PM,1,CDG,Precipitation,,,2/1/2024,501,-68.969232,5.39E-01,-11.171133,7.63E-02,-5.910963,6.67E-02,1 svol,,
502,Woodside,5/2/2023,11:59:00 PM,1,CDG,Precipitation,,,2/1/2024,502,-125.692383,5.04E-01,-16.97404,7.23E-02,-8.805632,5.68E-02,,,
503,Woodside,5/20/2023,11:59:00 PM,1,CDG,Precipitation,,,2/1/2024,503,-18.369641,5.71E-01,-3.450212,5.09E-02,-1.961204,8.95E-02,1 fvol,,
504,Woodside,5/20/2023,11:59:00 PM,2,CDG,Precipitation,,,2/1/2024,504,-13.461657,5.00E-01,-3.403527,6.27E-02,-1.954373,5.45E-02,,,
505,Woodside,5/24/2023,11:59:00 PM,1,CDG,Precipitation,,,2/1/2024,505,-31.651839,2.98E-01,-5.80148,2.95E-02,-3.254065,2.09E-02,,,
506,Woodside,5/24/2023,11:59:00 PM,2,CDG,Precipitation,,,2/1/2024,506,-30.95993,8.06E-02,-5.797554,3.02E-02,-3.286458,4.63E-02,,,
205,Woodside,5/31/2023,5:00:00 PM,1,CDG,Precipitation,,,9/29/2023,205,-41.7678,4.28E-01,-5.76927,7.19E-02,-3.20E+00,3.86E-02,Block Standardization,,
204,Woodside,5/31/2023,5:00:00 PM,1,CDG,Precipitation,,,9/29/2023,204,-39.3201,1.99E+00,-5.76545,1.69E-01,-3.17E+00,1.09E-01,Block Standardization,,
595,Woodside,6/14/2023,11:59:00 PM,1,CDG,Precipitation,,,2/8/2024,595,-49.590686,6.48E-01,-7.026926,8.68E-02,-3.506022,5.61E-02,,,
596,Woodside,6/14/2023,11:59:00 PM,2,CDG,Precipitation,,,2/8/2024,596,-41.784689,4.99E-01,-6.838369,8.06E-02,-3.407656,3.40E-02,,,
598,Woodside,6/16/2023,11:59:00 PM,2,CDG,Precipitation,,,2/8/2024,598,-74.729763,5.44E-02,-10.361205,0.00E+00,-5.30188,2.61E-02,2 fvol,,
597,Woodside,6/16/2023,11:59:00 PM,1,CDG,Precipitation,,,2/22/2024,597,-75.194652,7.39E-01,-10.217622,1.02E-01,-5.261095,6.17E-02,4 fvol,,
600,Woodside,8/4/2023,11:59:00 PM,2,CDG,Precipitation,8/4/23 -> 8/17/23,,2/13/2024,600,-23.375917,9.13E-01,-0.584367,1.00E-01,1.89747,3.55E-02,4 2Hck,,
599,Woodside,8/4/2023,11:59:00 PM,1,CDG,Precipitation,8/4/23 -> 8/17/23,,2/8/2024,599,-23.558033,4.78E-01,-0.460614,6.37E-02,-0.279078,5.09E-02,,,
612,Woodside,9/8/2023,11:59:00 PM,2,CDG,Precipitation,,,2/13/2024,612,-42.129263,1.32E+00,-7.289808,9.87E-02,-2.416805,5.58E-03,"2 2Hck, 2 fvol",,
602,Woodside,9/8/2023,11:59:00 PM,2,CDG,Precipitation,,,2/22/2024,602,-13.606825,1.93E-01,-3.722966,6.40E-02,-2.002975,4.76E-02,4 fvol,,
601,Woodside,9/8/2023,11:59:00 PM,1,CDG,Precipitation,,,2/13/2024,601,-13.991971,1.57E+00,-3.516968,1.18E-01,-0.006329,5.03E-02,4 2Hck,,
604,Woodside,9/9/2023,11:59:00 PM,2,CDG,Precipitation,,,2/13/2024,604,-1.220904,5.65E-01,-1.608792,6.64E-02,1.332824,6.32E-02,fvol,,
607,Woodside,9/10/2023,11:59:00 PM,1,CDG,Precipitation,,,2/13/2024,607,-14.948791,3.23E-01,-4.428178,6.18E-02,-0.515514,3.08E-02,,,
608,Woodside,9/10/2023,11:59:00 PM,2,CDG,Precipitation,,,2/13/2024,608,-14.625002,7.37E-01,-4.420574,1.50E-02,-0.469807,4.61E-02,fvol,,
609,Woodside,9/11/2023,11:59:00 PM,1,CDG,Precipitation,,,2/13/2024,609,-21.667541,6.62E-01,-5.292496,8.03E-02,-1.063996,8.58E-02,fvol,,
610,Woodside,9/11/2023,11:59:00 PM,2,CDG,Precipitation,,,2/13/2024,610,-20.785069,4.88E-01,-5.05804,8.27E-02,-0.950286,2.89E-02,,,
381,Woodside,9/13/2023,11:59:00 PM,1,CDG,Precipitation,250 mL plastic bottle,,11/28/2023,381,-43.574005,6.88E-01,-7.200628,7.36E-02,-4.13E+00,7.11E-02,,,
382,Woodside,9/19/2023,11:59:00 PM,1,CDG,Precipitation,glass container,,11/28/2023,382,-17.672263,6.35E-01,-4.409121,5.64E-02,-2.77E+00,3.72E-03,2 fvol,,
603,Woodside,9/19/2023,11:59:00 PM,1,CDG,Precipitation,,,2/13/2024,603,-2.062431,2.39E-01,-1.615973,6.55E-02,1.290461,4.13E-02,,,
605,Woodside,9/23/2023,-,1,CDG,Precipitation,,,2/13/2024,605,-34.859372,3.94E-01,-5.340655,3.88E-02,-1.015502,5.58E-03,2 fvol,,
606,Woodside,9/25/2023,8:00:00 AM,1,CDG,Precipitation,9/24/23 -> 9/25/23,,2/13/2024,606,-63.492853,4.51E-01,-9.811793,1.06E-01,-3.945195,4.21E-02,,,
614,Woodside,9/25/2023,11:59:00 PM,2,CDG,Precipitation,Mixed,,2/13/2024,614,-57.179781,0.00E+00,-8.349295,0.00E+00,-3.247888,0.00E+00,3 fvol,,
613,Woodside,9/25/2023,11:59:00 PM,1,CDG,Precipitation,Mixed,,2/13/2024,613,-55.83991,4.66E-01,-7.95769,7.03E-02,-2.834855,4.25E-02,,,
631,Woodside,9/29/2023,11:59:00 PM,2,CDG,Precipitation,,,2/22/2024,631,-49.684746,1.07E+00,-9.724786,7.64E-02,-5.025583,6.83E-02,4 2Hck,,
630,Woodside,9/29/2023,11:59:00 PM,1,CDG,Precipitation,,,2/15/2024,630,-56.539447,1.45E-01,-9.162421,6.00E-02,-5.565035,6.14E-02,,,
694,Woodside,10/7/2023,-,1,CDG,Precipitation,,,2/27/2024,694,-57.325987,1.97E-01,-8.287817,2.72E-02,-4.021237,3.55E-02,,,
695,Woodside,10/7/2023,-,2,CDG,Precipitation,,,2/27/2024,695,-57.633155,1.90E-01,-8.286581,1.21E-01,-4.050596,1.11E-01,,,
696,Woodside,10/20/2023,-,1,CDG,Precipitation,,,2/27/2024,696,-38.905728,1.65E-01,-7.307989,1.27E-01,-3.580862,1.12E-01,,,
697,Woodside,10/20/2023,-,2,CDG,Precipitation,,,2/27/2024,697,-37.15912,2.88E-01,-6.690192,6.57E-02,-3.399918,5.35E-02,,,
698,Woodside,10/21/2023,-,1,CDG,Precipitation,,,5/23/2024,698,-116.842118,8.70E-01,-14.758546,1.76E-01,-7.976786,9.33E-02,"4 2Hck, Rerun based on house standards from 5/7/24",,
699,Woodside,10/21/2023,-,2,CDG,Precipitation,,,2/27/2024,699,-110.565668,7.96E-01,-14.60171,1.17E-01,-7.21451,1.20E-01,fvol,,
700,Woodside,10/29/2023,-,1,CDG,Precipitation,,,2/27/2024,700,-38.332239,6.89E-01,-6.847112,9.98E-02,-3.606026,6.89E-02,,,
701,Woodside,10/29/2023,-,2,CDG,Precipitation,,,2/27/2024,701,-37.690128,1.79E-01,-6.6766,5.62E-02,-3.474213,2.51E-02,,,
703,Woodside,10/30/2023,-,2,CDG,Precipitation,,,2/27/2024,703,-26.440927,3.62E-01,-3.98918,7.17E-02,-2.431691,5.38E-02,,,
702,Woodside,10/30/2023,-,1,CDG,Precipitation,,,2/27/2024,702,-26.53079,1.99E-01,-3.961997,2.28E-02,-2.322646,3.59E-02,,,
705,Woodside,11/27/2023,-,2,CDG,Precipitation,,,2/27/2024,705,-55.62186,2.90E-01,-8.947625,9.11E-03,-4.924157,4.22E-02,,,
704,Woodside,11/27/2023,-,1,CDG,Precipitation,,,2/27/2024,704,-55.262409,1.60E-01,-8.910557,5.88E-02,-4.861247,2.42E-02,,,
707,Woodside,12/4/2023,-,2,CDG,Precipitation,,,2/27/2024,707,-90.805634,1.85E-01,-12.732254,5.53E-02,-6.789912,5.85E-02,,,
706,Woodside,12/4/2023,-,1,CDG,Precipitation,,,2/27/2024,706,-90.472325,3.49E-01,-12.653176,7.93E-02,-6.737786,5.07E-02,,,
708,Woodside,12/23/2023,-,1,CDG,Precipitation,,,2/27/2024,708,-70.494986,4.67E-01,-9.775474,5.94E-02,-5.365132,5.97E-02,,,
709,Woodside,12/23/2023,-,2,CDG,Precipitation,,,2/27/2024,709,-70.01953,2.20E-01,-9.747055,3.27E-02,-5.335774,3.22E-02,,,
792,Woodside,1/9/2024,-,1,CDG,Snow,,,5/23/2024,792,-122.00736,1.08E+00,-16.223362,1.04E-01,-8.870362,8.57E-02,"3 2Hck, svol, Rerun based on house standards from 5/7/24",,
710,Woodside,1/13/2024,-,1,CDG,Precipitation,,,2/27/2024,710,-42.902176,3.44E-01,-6.894065,5.22E-02,-3.612617,6.38E-02,,,
711,Woodside,1/13/2024,-,2,CDG,Precipitation,,,2/27/2024,711,-42.487173,4.98E-01,-6.814987,4.28E-02,-3.529934,1.14E-02,,,
712,Woodside,1/15/2024,-,1,CDG,Precipitation,,,2/27/2024,712,-50.393474,5.27E-01,-7.828175,7.58E-02,-3.80075,5.99E-02,,,
714,Woodside,1/24/2024,-,2,CDG,Precipitation,,,2/27/2024,714,-78.234053,4.88E-01,-11.816035,9.28E-02,-5.902455,7.67E-02,svol,,
713,Woodside,1/24/2024,-,1,CDG,Precipitation,,,2/27/2024,713,-78.958437,2.22E-01,-11.615275,6.56E-02,-5.563451,9.05E-02,,,
1111,Woodside,2/23/2024,11:59:00 PM,2,CDG,Precipitation,,,10/14/2024,1111,-62.920486,2.50E-01,-10.081388,4.84E-02,-5.123386,3.81E-02,1 fvol,,
1110,Woodside,2/23/2024,11:59:00 PM,1,CDG,Precipitation,,,10/14/2024,1110,-57.047791,5.00E-01,-8.016316,9.80E-02,-4.032844,3.64E-02,,,
1112,Woodside,2/28/2024,9:00:00 AM,1,CDG,Precipitation,,,10/14/2024,1112,-35.694087,1.75E-01,-6.879288,1.10E-01,-3.464558,6.95E-02,,,
1113,Woodside,2/28/2024,9:00:00 AM,2,CDG,Precipitation,,,10/14/2024,1113,-31.251332,3.88E-01,-5.861252,4.19E-02,-2.876301,5.01E-02,,,
1114,Woodside,2/28/2024,11:59:00 PM,1,CDG,Precipitation,,,10/14/2024,1114,-19.811336,4.89E-01,-4.805349,1.66E-02,-1.243363,2.63E-02,1 fvol,,
1115,Woodside,3/2/2024,11:59:00 PM,1,CDG,Precipitation,,,10/14/2024,1115,-91.188309,3.53E-01,-13.816174,6.63E-02,-6.670394,6.51E-02,,,
1116,Woodside,3/2/2024,11:59:00 PM,2,CDG,Precipitation,,,10/14/2024,1116,-90.159374,3.89E-01,-13.620161,5.51E-02,-6.579693,3.97E-02,,,
1117,Woodside,3/6/2024,8:00:00 AM,1,CDG,Precipitation,,,10/14/2024,1117,-42.584772,1.13E-01,-7.810311,6.66E-02,-3.110049,1.05E-02,1 fvol,,
1118,Woodside,3/6/2024,8:00:00 AM,2,CDG,Precipitation,,,10/14/2024,1118,-40.840741,2.23E-01,-7.540932,7.84E-02,-3.010605,5.33E-02,,,
1119,Woodside,3/7/2024,8:00:00 AM,1,CDG,Precipitation,,,10/14/2024,1119,-71.125559,2.19E-01,-10.642557,6.12E-02,-4.999799,6.15E-02,,,
1120,Woodside,3/7/2024,8:00:00 AM,2,CDG,Precipitation,,,10/14/2024,1120,-71.436699,2.30E-01,-10.46472,8.00E-02,-5.181121,5.68E-02,,,
1121,Woodside,3/9/2024,11:59:00 PM,1,CDG,Precipitation,,,10/14/2024,1121,-49.697571,1.92E-01,-8.979147,7.47E-02,-4.560966,7.68E-02,,,
1122,Woodside,3/9/2024,11:59:00 PM,2,CDG,Precipitation,,,10/14/2024,1122,-48.110625,5.31E-01,-8.375231,7.64E-02,-4.713051,8.34E-02,1 svol,,
843,Woodside,3/28/2024,11:59:00 PM,1,CDG,Precipitation,,,5/2/2024,843,-51.578361,3.34E-01,-7.124443,1.50E-02,-3.759312,3.05E-02,fvol,,
844,Woodside,4/2/2024,11:59:00 PM,1,CDG,Precipitation,,,5/2/2024,844,-66.888272,7.66E-01,-7.616355,3.53E-03,-4.04784,0.00E+00,2 fvol,,
845,Woodside,4/2/2024,11:59:00 PM,2,CDG,Precipitation,,,5/2/2024,845,-65.855193,3.28E-01,-7.606054,1.84E-02,-3.918923,3.46E-02,,,
846,Woodside,4/3/2024,11:59:00 PM,1,CDG,Precipitation,,,5/2/2024,846,-57.832663,3.25E-01,-8.150763,6.44E-02,-4.220167,2.53E-02,,,
847,Woodside,4/3/2024,11:59:00 PM,2,CDG,Precipitation,,,5/2/2024,847,-58.245563,5.50E-01,-8.068349,1.65E-02,-4.020872,1.95E-02,,,
849,Woodside,4/4/2024,6:00:00 PM,2,CDG,Precipitation,,,5/2/2024,849,-55.078338,4.52E-01,-7.033014,6.21E-02,-3.199359,2.84E-02,,,
848,Woodside,4/4/2024,6:00:00 PM,1,CDG,Precipitation,,,5/2/2024,848,-54.088373,6.26E-01,-6.962189,7.40E-02,-3.357216,3.66E-02,,,
1125,Woodside,4/11/2024,11:59:00 PM,1,CDG,Precipitation,,,10/18/2024,1125,-4.746146,5.14E-01,-2.430183,7.42E-02,-1.337446,7.56E-02,RV comment. These precip samples are very enriched. Normal? Maybe some evaporation occured ,,
1128,Woodside,4/12/2024,11:59:00 PM,1,CDG,Precipitation,,,10/18/2024,1128,-30.099167,3.12E-01,-3.815452,3.74E-02,-1.971032,4.46E-02,,,
1129,Woodside,4/12/2024,11:59:00 PM,2,CDG,Precipitation,,,10/18/2024,1129,-30.647364,2.73E-01,-3.805335,5.78E-02,-1.994336,4.82E-02,,,
1127,Woodside,4/12/2024,8:00:00 AM,2,CDG,Precipitation,,,10/18/2024,1127,-4.44905,5.31E-01,-2.386548,8.84E-02,-1.059843,6.22E-02,,,
1126,Woodside,4/12/2024,8:00:00 AM,1,CDG,Precipitation,,,10/18/2024,1126,-3.065261,2.36E-01,-2.255294,6.01E-02,-1.082465,6.93E-02,,,
1133,Woodside,5/16/2024,5:00:00 PM,2,CDG,Precipitation,,,10/18/2024,1133,-59.453486,6.67E-01,-9.13252,7.78E-02,-4.615555,7.39E-02,,,
1132,Woodside,5/16/2024,5:00:00 PM,1,CDG,Precipitation,,,10/18/2024,1132,-59.130154,2.77E-01,-9.096967,4.95E-02,-4.550521,1.84E-02,,,
